"Step","Aug07-1757_Flowavenet_toy_time_noise_0-359_rand_ampl - log_p/saw/train","Aug07-1757_Flowavenet_toy_time_noise_0-359_rand_ampl - log_p/sin/train","Aug07-1757_Flowavenet_toy_time_noise_0-359_rand_ampl - log_p/square/train","Aug07-1757_Flowavenet_toy_time_noise_0-359_rand_ampl - log_p/triangle/train","Aug07-1757_Flowavenet_toy_time_noise_0-129_rand_ampl - log_p/saw/train","Aug07-1757_Flowavenet_toy_time_noise_0-129_rand_ampl - log_p/sin/train","Aug07-1757_Flowavenet_toy_time_noise_0-129_rand_ampl - log_p/square/train","Aug07-1757_Flowavenet_toy_time_noise_0-129_rand_ampl - log_p/triangle/train","Aug07-1757_Flowavenet_toy_time_noise_0-077_rand_ampl - log_p/saw/train","Aug07-1757_Flowavenet_toy_time_noise_0-077_rand_ampl - log_p/sin/train","Aug07-1757_Flowavenet_toy_time_noise_0-077_rand_ampl - log_p/square/train","Aug07-1757_Flowavenet_toy_time_noise_0-077_rand_ampl - log_p/triangle/train","Aug07-1757_Flowavenet_toy_time_noise_0-027_rand_ampl - log_p/saw/train","Aug07-1757_Flowavenet_toy_time_noise_0-027_rand_ampl - log_p/sin/train","Aug07-1757_Flowavenet_toy_time_noise_0-027_rand_ampl - log_p/square/train","Aug07-1757_Flowavenet_toy_time_noise_0-027_rand_ampl - log_p/triangle/train","Aug07-1757_Flowavenet_toy_time_noise_0-01_rand_ampl - log_p/saw/train","Aug07-1757_Flowavenet_toy_time_noise_0-01_rand_ampl - log_p/sin/train","Aug07-1757_Flowavenet_toy_time_noise_0-01_rand_ampl - log_p/square/train","Aug07-1757_Flowavenet_toy_time_noise_0-01_rand_ampl - log_p/triangle/train"
"171110","-3.8839558124542237","-3.313410449028015","-2.013212287425995","-0.6321608796715736","-4.400644683837891","-4.45547661781311","-2.604672169685364","-2.7736861228942873","-4.647117471694946","-4.708493757247925","-2.7088064432144163","-3.171647000312805","-4.706840991973877","-4.670515441894532","-3.1324862003326417","-3.7809896945953367","-4.803538703918457","-5.0048802375793455","-3.4862180948257446","-4.064369869232178"
"171120","-3.8521111011505127","-3.294579768180847","-1.9320917844772338","-0.7653731584548951","-4.318762683868409","-4.391286993026734","-2.5118894577026367","-2.69789662361145","-4.678353214263916","-4.784387493133545","-2.7726927280426024","-3.258467173576355","-4.727325963973999","-4.717468500137329","-3.203921008110046","-3.822090411186218","-4.7725818157196045","-4.966834688186646","-3.402691054344177","-4.0251366138458256"
"171130","-3.8374348216586642","-3.2628895706600614","-1.8897936079237196","-0.7873167395591736","-4.376603698730468","-4.4476683139801025","-2.5967138767242433","-2.792238163948059","-4.637448453903199","-4.652408456802368","-2.6363301038742066","-3.1100745677947996","-4.718724727630615","-4.694339036941528","-3.13806631565094","-3.796709442138672","-4.808689785003662","-5.015886449813843","-3.4819846153259277","-4.08128080368042"
"171140","-3.836349129676819","-3.2540427684783935","-1.86928631067276","-0.7558180391788483","-4.377576780319214","-4.461014127731323","-2.6162005186080934","-2.785612392425537","-4.638000774383545","-4.608768320083618","-2.659800910949707","-3.1533416986465452","-4.754964563581678","-4.74225574069553","-3.2331525484720864","-3.8641731209225125","-4.75435357093811","-4.980832290649414","-3.4205640316009522","-4.052740693092346"
"171150","-3.838289189338684","-3.2397026300430296","-1.8575302958488464","-0.8404061496257782","-4.369893360137939","-4.433359909057617","-2.57064151763916","-2.766754078865051","-4.664781713485718","-4.673044490814209","-2.694505524635315","-3.1942343950271606","-4.733761644363403","-4.736190986633301","-3.2129889488220216","-3.827559781074524","-4.784089231491089","-4.972701072692871","-3.406753420829773","-4.0253214836120605"
"171160","-3.8845999240875244","-3.318008875846863","-1.95205500125885","-0.8084645569324493","-4.3407550811767575","-4.416262865066528","-2.481709933280945","-2.7259327173233032","-4.694473648071289","-4.7520753860473635","-2.7523208379745485","-3.264693260192871","-4.711745548248291","-4.678606176376343","-3.1493030548095704","-3.823880124092102","-4.821705532073975","-5.06882905960083","-3.556283140182495","-4.145171451568603"
"171170","-3.810917592048645","-3.1902593851089476","-1.7887301206588746","-0.850779676437378","-4.348467063903809","-4.397582626342773","-2.4678675174713134","-2.6874439477920533","-4.663331413269043","-4.716740465164184","-2.702312183380127","-3.211182641983032","-4.724633073806762","-4.718624925613403","-3.207188129425049","-3.8624551057815553","-4.77917218208313","-4.980436992645264","-3.4129833221435546","-4.067436075210571"
"171180","-3.8861446142196656","-3.3052324771881105","-1.9476815462112427","-0.8304015576839447","-4.337249851226806","-4.4012833595275875","-2.5202600002288817","-2.7231576204299928","-4.661162090301514","-4.716246318817139","-2.7125503540039064","-3.211138701438904","-4.714669942855835","-4.6893102645874025","-3.1543877840042116","-3.841500735282898","-4.788695764541626","-4.981428527832032","-3.442243146896362","-4.0784587383270265"
"171190","-3.8522427320480346","-3.2844444036483766","-1.8896823883056642","-0.8789216160774231","-4.385903787612915","-4.470397806167602","-2.6196691274642943","-2.8062090158462523","-4.693945693969726","-4.753257131576538","-2.7944897174835206","-3.2764860868453978","-4.686861610412597","-4.663972091674805","-3.13351993560791","-3.8175118923187257","-4.804281997680664","-4.959709501266479","-3.43463397026062","-4.092644500732422"
"171200","-3.872059464454651","-3.2708432197570803","-1.8833818316459656","-0.8707880198955535","-4.383185529708863","-4.473632431030273","-2.614547109603882","-2.824067735671997","-4.629765415191651","-4.622949457168579","-2.618635630607605","-3.1476057052612303","-4.735572814941406","-4.747061920166016","-3.2072707653045653","-3.8836126804351805","-4.817673778533935","-4.969959735870361","-3.463551878929138","-4.094843339920044"
"171210","-3.929601812362671","-3.361236810684204","-1.994077742099762","-0.8297978162765502","-4.357211971282959","-4.411936187744141","-2.5288132190704347","-2.73812415599823","-4.6671059131622314","-4.6913158893585205","-2.6902540922164917","-3.210424154996872","-4.720208930969238","-4.722846031188965","-3.227471423149109","-3.8731774568557737","-4.785022926330567","-4.902282619476319","-3.3864396095275877","-4.075033473968506"
"171220","-3.8882057666778564","-3.3672714948654177","-1.9557409763336182","-0.8812376260757446","-4.37478723526001","-4.474713850021362","-2.6055438995361326","-2.7966567993164064","-4.688888597488403","-4.717773008346557","-2.7096843957901","-3.2444680452346804","-4.743456315994263","-4.730123615264892","-3.229343843460083","-3.9040255308151246","-4.792406368255615","-4.930929040908813","-3.4593673229217528","-4.089205026626587"
"171230","-3.9294628143310546","-3.40641131401062","-2.019448232650757","-0.8183771833777428","-4.390763664245606","-4.46840238571167","-2.6012374639511107","-2.817120885848999","-4.668976449966431","-4.678737735748291","-2.664480209350586","-3.2429764032363892","-4.736107206344604","-4.7716938018798825","-3.2381812572479247","-3.9080560207366943","-4.7981819152832035","-4.959431266784668","-3.4675487279891968","-4.078953886032105"
"171240","-3.9574816465377807","-3.4319831848144533","-2.063544511795044","-0.8633493721485138","-4.333739423751831","-4.3720203876495365","-2.468969488143921","-2.682713270187378","-4.701609420776367","-4.74318494796753","-2.7250668525695803","-3.265622878074646","-4.667583417892456","-4.62083683013916","-3.1133881568908692","-3.811751627922058","-4.834717409951346","-4.982034615107945","-3.526994671140398","-4.108879974910191"
"171250","-3.8255069732666014","-3.1475629806518555","-1.8076879024505614","-0.9183764815330505","-4.362585926055909","-4.405103302001953","-2.508299231529236","-2.726605534553528","-4.701505994796753","-4.748476219177246","-2.755582308769226","-3.292198991775513","-4.706855726242066","-4.679321241378784","-3.151688265800476","-3.8555507183074953","-4.813486623764038","-4.969325065612793","-3.473935437202454","-4.0784385919570925"
"171260","-3.878940796852112","-3.303433966636658","-1.8991044163703918","-0.8642146766185761","-4.401021242141724","-4.495981216430664","-2.6096606731414793","-2.832554078102112","-4.6856097221374515","-4.755592107772827","-2.7681880474090574","-3.285134530067444","-4.725175857543945","-4.726098585128784","-3.219463896751404","-3.8796980381011963","-4.818184900283813","-4.990638256072998","-3.522498059272766","-4.100809931755066"
"171270","-3.9020657777786254","-3.3120285987854006","-1.9587291479110718","-0.848835963010788","-4.396422576904297","-4.5452393054962155","-2.7274735450744627","-2.9173298835754395","-4.690766143798828","-4.752985668182373","-2.770984959602356","-3.2886359214782717","-4.74971342086792","-4.755652379989624","-3.246958327293396","-3.926991105079651","-4.806022071838379","-4.978399276733398","-3.511343479156494","-4.117710113525391"
"171280","-3.816242504119873","-3.2027188539505005","-1.759548819065094","-0.9213931083679199","-4.352002668380737","-4.383406782150269","-2.4768500089645387","-2.6984285354614257","-4.6996561050415036","-4.753273677825928","-2.7672558307647703","-3.304305410385132","-4.719650983810425","-4.702602386474609","-3.1808292388916017","-3.8949795722961427","-4.777803945541382","-4.970671081542969","-3.4703431606292723","-4.091190767288208"
"171290","-3.82499213218689","-3.2151678562164308","-1.7731971859931945","-0.9436399400234222","-4.37569751739502","-4.412895536422729","-2.503174352645874","-2.7244019746780395","-4.6895112037658695","-4.770816135406494","-2.7797419309616087","-3.309741473197937","-4.709523248672485","-4.701484346389771","-3.1677804231643676","-3.850017023086548","-4.81537094116211","-5.019357395172119","-3.5565991401672363","-4.143012475967407"
"171300","-3.8658598184585573","-3.2795799493789675","-1.840334403514862","-0.9050874233245849","-4.352476453781128","-4.423305225372315","-2.536705994606018","-2.7565045595169066","-4.702417850494385","-4.770926809310913","-2.7794458627700807","-3.3164949655532836","-4.766517972946167","-4.761555004119873","-3.2715120553970336","-3.9685024499893187","-4.790827322006225","-4.956498908996582","-3.442464017868042","-4.080492877960205"
"171310","-3.9093965768814085","-3.3512747526168822","-1.9509815096855163","-0.860246992111206","-4.389592599868775","-4.482661533355713","-2.5693066358566283","-2.8038336992263795","-4.697155952453613","-4.736707258224487","-2.7487228870391847","-3.286343550682068","-4.734009265899658","-4.718821859359741","-3.2269497156143188","-3.9168592214584352","-4.786355829238891","-4.9307269096374515","-3.384607720375061","-4.02709128856659"
"171320","-3.8816001415252686","-3.2830518007278444","-1.824728500843048","-0.8490156531333923","-4.401279306411743","-4.496679496765137","-2.619217109680176","-2.8526179075241087","-4.663073539733887","-4.6917304515838625","-2.6786593914031984","-3.2260058164596557","-4.729768228530884","-4.7378284454345705","-3.2352961778640745","-3.9260146617889404","-4.802713108062744","-4.944982433319092","-3.4243000030517576","-4.0438089847564695"
"171330","-3.9462742805480957","-3.379839611053467","-1.9676306962966919","-0.8206637024879455","-4.362319850921631","-4.450647783279419","-2.5752619743347167","-2.7928713083267214","-4.6771777153015135","-4.737865352630616","-2.6982771873474123","-3.276184558868408","-4.739468717575074","-4.727249383926392","-3.2521336317062377","-3.9012613773345945","-4.817940711975098","-4.982831811904907","-3.4861162900924683","-4.093333959579468"
"171340","-3.938924026489258","-3.3774834156036375","-1.9859520673751831","-0.8193625986576081","-4.378265380859375","-4.437750816345215","-2.5282828330993654","-2.762418246269226","-4.676561641693115","-4.740845441818237","-2.7176072359085084","-3.2813111543655396","-4.760348749160767","-4.778014373779297","-3.28470356464386","-3.9797470569610596","-4.8068958759307865","-4.9960723400115965","-3.4857837438583372","-4.103386974334716"
"171350","-3.923279881477356","-3.368578481674194","-1.936819839477539","-0.8984212934970855","-4.359922552108765","-4.415866374969482","-2.463273549079895","-2.7252113103866575","-4.693720006942749","-4.751384973526001","-2.7485201835632322","-3.2987506866455076","-4.698909759521484","-4.675674819946289","-3.1911253452301027","-3.9039026260375977","-4.800312471389771","-4.988621520996094","-3.4738535642623902","-4.115797138214111"
"171360","-3.933619260787964","-3.3982193231582642","-1.969736886024475","-0.8769709885120391","-4.363918018341065","-4.441982316970825","-2.4954526662826537","-2.7530355215072633","-4.706296777725219","-4.782268810272217","-2.758499813079834","-3.3362571239471435","-4.739218807220459","-4.758488321304322","-3.2623499631881714","-3.9181962966918946","-4.823668956756592","-4.980321264266967","-3.4875310182571413","-4.095536422729492"
"171370","-3.959125542640686","-3.4255063056945803","-1.9984348654747008","-0.845497590303421","-4.412723445892334","-4.516877937316894","-2.626663398742676","-2.864970636367798","-4.663381862640381","-4.698513746261597","-2.652007555961609","-3.249779295921326","-4.7139276504516605","-4.701234912872314","-3.2172523975372314","-3.870731568336487","-4.819102334976196","-4.96899094581604","-3.4890660762786867","-4.100150728225708"
"171380","-3.9713862895965577","-3.4789757251739504","-2.0555822968482973","-0.7828842043876648","-4.3804515361785885","-4.488155031204224","-2.598668122291565","-2.8305745363235473","-4.7098382949829105","-4.776053333282471","-2.7800400495529174","-3.35146849155426","-4.709042263031006","-4.699295282363892","-3.168749237060547","-3.841779041290283","-4.802774858474732","-4.965081596374512","-3.4591514110565185","-4.0806317806243895"
"171390","-3.9097789764404296","-3.3615145921707152","-1.9170189261436463","-0.8885186553001404","-4.3953369140625","-4.492482376098633","-2.597603940963745","-2.850056862831116","-4.717465496063232","-4.784929180145264","-2.786152744293213","-3.3451302289962768","-4.723865365982055","-4.702531528472901","-3.2180272579193114","-3.9020447969436645","-4.818384647369385","-4.986182928085327","-3.4814024209976195","-4.117543125152588"
"171400","-3.9396063327789306","-3.4175830364227293","-1.9811528205871582","-0.8650239825248718","-4.388016700744629","-4.468587350845337","-2.5144721269607544","-2.7963562488555906","-4.710619211196899","-4.800668144226075","-2.791212630271912","-3.374303364753723","-4.738837766647339","-4.7268922328948975","-3.2380844831466673","-3.9241647243499758","-4.7874452590942385","-4.971649646759033","-3.4687541484832765","-4.070121788978577"
"171410","-3.885557675361633","-3.269940161705017","-1.8299275636672974","-0.8503002405166626","-4.395923137664795","-4.47149076461792","-2.600304102897644","-2.832934355735779","-4.708247232437134","-4.762473821640015","-2.7594507455825807","-3.35566508769989","-4.719433927536011","-4.758302450180054","-3.273110342025757","-3.9522444725036623","-4.782041931152344","-4.961976480484009","-3.4241984367370604","-4.093722009658814"
"171420","-3.9615723133087157","-3.4341018438339233","-1.994030272960663","-0.8345550954341888","-4.366695261001587","-4.445394611358642","-2.5119384050369264","-2.762093257904053","-4.696789932250977","-4.786904287338257","-2.780607080459595","-3.3783581495285033","-4.7579539775848385","-4.748870944976806","-3.2620850086212156","-3.955457162857056","-4.841815042495727","-5.038821220397949","-3.5583982944488524","-4.186483430862427"
"171430","-3.945514988899231","-3.4237147092819216","-1.9722234725952148","-0.8003695338964463","-4.397072792053223","-4.502302360534668","-2.5911140203475953","-2.8274308919906614","-4.726677942276001","-4.787977790832519","-2.7925811529159548","-3.3960049629211424","-4.7466155052185055","-4.764881038665772","-3.3069340705871584","-3.983996272087097","-4.809449672698975","-4.989633798599243","-3.4838302373886108","-4.128578567504883"
"171440","-3.9893702030181886","-3.4643235921859743","-2.0320384025573732","-0.7463021844625473","-4.434408044815063","-4.542278575897217","-2.6799759387969972","-2.925476598739624","-4.703407096862793","-4.7568262100219725","-2.7531548738479614","-3.3601640462875366","-4.732158613204956","-4.727595329284668","-3.2578295469284058","-3.9412148714065554","-4.845306444168091","-5.023786640167236","-3.5744871616363527","-4.206289911270142"
"171450","-4.0034747838974","-3.4982704401016234","-2.0713061571121214","-0.7809964776039123","-4.38689661026001","-4.506562805175781","-2.602888512611389","-2.86110680103302","-4.678700494766235","-4.748327350616455","-2.7413795709609987","-3.2867782354354858","-4.71572642326355","-4.723284196853638","-3.1830278396606446","-3.906207823753357","-4.803504419326782","-4.9829430103302","-3.4575284719467163","-4.124964332580566"
"171460","-4.018844437599182","-3.52790789604187","-2.06398401260376","-0.8529140651226044","-4.397141456604004","-4.491587352752686","-2.598885440826416","-2.8499709129333497","-4.718334341049195","-4.79484920501709","-2.7694304466247557","-3.38637375831604","-4.762863063812256","-4.759123229980469","-3.3056552410125732","-4.0009239435195925","-4.806413459777832","-4.9747334003448485","-3.4741614818573","-4.115165328979492"
"171470","-3.9966744661331175","-3.4730404376983643","-2.0606462240219114","-0.8371552646160125","-4.4093252658844","-4.504483413696289","-2.661382722854614","-2.9101229429244997","-4.695581769943237","-4.768292617797852","-2.752318334579468","-3.3667193412780763","-4.731406831741333","-4.734634304046631","-3.251743507385254","-3.9638360261917116","-4.819093990325928","-5.01497712135315","-3.52275755405426","-4.1658367156982425"
"171480","-4.011311101913452","-3.492479991912842","-2.040443742275238","-0.8497755289077759","-4.465012741088867","-4.529272556304932","-2.7087246656417845","-2.9594685316085814","-4.705711126327515","-4.767870378494263","-2.733913469314575","-3.359134483337402","-4.723980331420899","-4.688570833206176","-3.2034732580184935","-3.9351348876953125","-4.804046249389648","-4.978151416778564","-3.4586328983306887","-4.135328578948974"
"171490","-3.9459825992584228","-3.3720452547073365","-1.9246503114700317","-0.8624860048294067","-4.430688333511353","-4.441795730590821","-2.530957889556885","-2.7590494632720945","-4.7387879371643065","-4.828437948226929","-2.8456527471542357","-3.442550468444824","-4.752421951293945","-4.757049989700318","-3.3041879653930666","-4.0106638193130495","-4.830980205535889","-5.019172334671021","-3.5427735328674315","-4.2038530826568605"
"171500","-3.9901691198349","-3.463229036331177","-1.9847223520278932","-0.8719176530838013","-4.453589677810669","-4.4548845291137695","-2.5106828927993776","-2.779084587097168","-4.724705839157105","-4.797481060028076","-2.8172813177108766","-3.4209967613220216","-4.693080615997315","-4.68612642288208","-3.1692028522491453","-3.904294800758362","-4.79218635559082","-4.967309045791626","-3.4610151290893554","-4.15343017578125"
"171510","-3.9909582853317263","-3.457899284362793","-1.984555196762085","-0.808749207854271","-4.43773832321167","-4.501768255233765","-2.580849862098694","-2.854694128036499","-4.7204005241394045","-4.803594923019409","-2.7910303831100465","-3.4084450006484985","-4.714567518234253","-4.723195886611938","-3.2378187656402586","-3.944738817214966","-4.799471759796143","-4.963070201873779","-3.4513641357421876","-4.148572874069214"
"171520","-4.001615905761719","-3.4832592964172364","-2.0211098074913023","-0.8146777451038361","-4.416191816329956","-4.455544805526733","-2.511040186882019","-2.7839956760406492","-4.724054336547852","-4.81744418144226","-2.8364964962005614","-3.4539679050445558","-4.752431964874267","-4.739290714263916","-3.239722490310669","-3.985181999206543","-4.836832761764526","-5.022858667373657","-3.5486840486526487","-4.214264392852783"
"171530","-4.007825326919556","-3.4922167301177978","-2.010348379611969","-0.7381556451320648","-4.425188732147217","-4.429998779296875","-2.4585392236709596","-2.771321678161621","-4.670076990127564","-4.704688596725464","-2.651490664482117","-3.297396516799927","-4.714746189117432","-4.73324728012085","-3.145459222793579","-3.96385977268219","-4.809255313873291","-4.990993976593018","-3.490007758140564","-4.147741889953613"
"171540","-4.006621384620667","-3.5054506778717043","-2.0259791135787966","-0.8647327482700348","-4.504250001907349","-4.534728860855102","-2.6676438331604","-2.92232232093811","-4.692085933685303","-4.752690219879151","-2.717621326446533","-3.359006142616272","-4.72900390625","-4.734097528457641","-3.185218262672424","-3.9463061094284058","-4.8013872623443605","-4.979338598251343","-3.449663543701172","-4.134865427017212"
"171550","-4.015272521972657","-3.5501800537109376","-2.0526393055915833","-0.8104982644319534","-4.433762121200561","-4.470137262344361","-2.5159214973449706","-2.809618377685547","-4.737432765960693","-4.805557823181152","-2.8062055349349975","-3.4460700035095213","-4.744268465042114","-4.753272485733032","-3.251358222961426","-4.009974122047424","-4.829148530960083","-5.012988662719726","-3.5170050144195555","-4.15982608795166"
"171560","-3.9965271234512327","-3.4383076190948487","-1.9616934537887574","-0.793521049618721","-4.462421655654907","-4.470094871520996","-2.559492826461792","-2.8277230262756348","-4.691089534759522","-4.769653701782227","-2.73193895816803","-3.391240692138672","-4.757452058792114","-4.766883373260498","-3.2617841720581056","-3.9900374174118043","-4.812480688095093","-4.988486480712891","-3.485668420791626","-4.050791072845459"
"171570","-3.9801488637924196","-3.4502928495407104","-1.9497794151306151","-0.8641059994697571","-4.519719505310059","-4.5470555305480955","-2.7016364097595216","-2.9589718103408815","-4.6985687732696535","-4.78118371963501","-2.7696013927459715","-3.3964728832244875","-4.733208084106446","-4.754765224456787","-3.2453810930252076","-4.003387403488159","-4.816442680358887","-5.002710962295533","-3.4919548988342286","-4.124156904220581"
"171580","-4.0264652967453","-3.4867465019226076","-1.987556028366089","-0.8365314960479736","-4.475513172149658","-4.505396795272827","-2.6075130701065063","-2.8809648036956785","-4.708833074569702","-4.786859178543091","-2.7477869033813476","-3.4190351009368896","-4.7460685729980465","-4.740174865722656","-3.297830820083618","-4.011390638351441","-4.828529262542725","-5.015102481842041","-3.5170987844467163","-4.1376782894134525"
"171590","-3.9505178928375244","-3.368414068222046","-1.8524821162223817","-0.8635319769382477","-4.516319274902344","-4.53629322052002","-2.6906328201293945","-2.9514867305755614","-4.73412561416626","-4.8428771018981935","-2.8289494276046754","-3.486716079711914","-4.747816038131714","-4.746169567108154","-3.2303102016448975","-3.9892612218856813","-4.821064281463623","-5.004539823532104","-3.510763931274414","-4.130302286148071"
"171600","-3.9987635135650637","-3.436531496047974","-1.9401362180709838","-0.8385823994874955","-4.443917751312256","-4.451553297042847","-2.5120169878005982","-2.792375111579895","-4.775830268859863","-4.887121105194092","-2.8763927221298218","-3.5572879552841186","-4.715906810760498","-4.719286012649536","-3.17978093624115","-3.9692729473114015","-4.779918384552002","-5.017188835144043","-3.5404245138168333","-4.126984882354736"
"171610","-4.059200191497803","-3.5730632543563843","-2.0991829872131347","-0.8004542291164398","-4.497881937026977","-4.55608229637146","-2.6639121055603026","-2.95255184173584","-4.703541040420532","-4.767877864837646","-2.776602625846863","-3.423605799674988","-4.7343347549438475","-4.72586874961853","-3.250878190994263","-3.9950291872024537","-4.797091484069824","-5.012673854827881","-3.5312846899032593","-4.147637557983399"
"171620","-4.0172711372375485","-3.5491676330566406","-2.0281702399253847","-0.8689311623573304","-4.452680158615112","-4.502182912826538","-2.5731982231140136","-2.8704766988754273","-4.747826194763183","-4.830154514312744","-2.843632674217224","-3.509275698661804","-4.7552367687225345","-4.766032123565674","-3.2736246824264525","-4.012077736854553","-4.798074531555176","-4.974614095687866","-3.4608558893203734","-4.092742586135865"
"171630","-4.023303723335266","-3.513909029960632","-1.9970685720443726","-0.33654921054840087","-4.5094880104064945","-4.545062017440796","-2.688983178138733","-2.9601402044296266","-4.689614391326904","-4.740982913970948","-2.7245566129684446","-3.372489643096924","-4.732941055297852","-4.738460302352905","-3.244045925140381","-4.008489418029785","-4.823791027069092","-5.012007093429565","-3.5216689348220824","-4.136071586608887"
"171640","-4.018776488304138","-3.5131736040115356","-1.9919516563415527","-0.9069101929664611","-4.50291633605957","-4.547271203994751","-2.6726047515869142","-2.9681118965148925","-4.6986480236053465","-4.761387777328491","-2.6998288154602053","-3.399751329421997","-4.773718595504761","-4.785132789611817","-3.322146010398865","-4.064075374603272","-4.81632399559021","-4.97690258026123","-3.4680365085601808","-4.117193698883057"
"171650","-4.014365911483765","-3.495659923553467","-1.9920504212379455","-0.7523091256618499","-4.5091790676116945","-4.528109455108643","-2.629827618598938","-2.9375887870788575","-4.724902629852295","-4.785020351409912","-2.765123391151428","-3.4407668113708496","-4.758850717544556","-4.763853883743286","-3.3150350570678713","-4.0512724876403805","-4.816196489334106","-4.979267024993897","-3.471888709068298","-4.109892272949219"
"171660","-4.055414772033691","-3.578360176086426","-2.0620002508163453","-0.9170259892940521","-4.484616327285766","-4.49225697517395","-2.5890809535980224","-2.894245147705078","-4.744614219665527","-4.835635089874268","-2.834332489967346","-3.5062866687774656","-4.735145378112793","-4.73362889289856","-3.2584221363067627","-4.015488028526306","-4.858699750900269","-5.055678749084473","-3.5878956079483033","-4.21496057510376"
"171670","-3.9895400047302245","-3.430481481552124","-1.8936958312988281","-0.9235273778438569","-4.46401891708374","-4.485007333755493","-2.5265002250671387","-2.858536195755005","-4.720509767532349","-4.804006719589234","-2.756956458091736","-3.4620598554611206","-4.746086597442627","-4.741192770004273","-3.300150203704834","-4.047392702102661","-4.806120729446411","-4.980085182189941","-3.484365391731262","-4.124608707427979"
"171680","-4.055484867095947","-3.5611603975296022","-2.0350240588188173","-0.906378549337387","-4.506376075744629","-4.519352674484253","-2.5857473373413087","-2.886892580986023","-4.7239906787872314","-4.795740747451783","-2.7772958993911745","-3.483106541633606","-4.729924631118775","-4.733214521408081","-3.2528038740158083","-4.011297082901001","-4.819669532775879","-4.995349407196045","-3.481428861618042","-4.14146614074707"
"171690","-4.012834453582764","-3.5437339782714843","-1.9862193822860719","-0.888456392288208","-4.52086763381958","-4.545786380767822","-2.6609031915664674","-2.9699504137039185","-4.741078042984009","-4.837901163101196","-2.844945955276489","-3.5243372440338137","-4.724071311950683","-4.729550552368164","-3.235690784454346","-4.012627959251404","-4.825916194915772","-5.00866584777832","-3.504325199127197","-4.136954498291016"
"171700","-4.034738278388977","-3.541248250007629","-2.0019102334976195","-0.8993281185626983","-4.519595098495484","-4.568180274963379","-2.695608448982239","-2.9890578508377077","-4.69873046875","-4.745023536682129","-2.6970383882522584","-3.397054076194763","-4.752410173416138","-4.755309915542602","-3.3250289440155028","-4.055483341217041","-4.820808458328247","-5.007150268554687","-3.5137941360473635","-4.158796930313111"
"171710","-4.0833333969116214","-3.6178648710250854","-2.117336368560791","-0.79530060403049","-4.504729557037353","-4.501580142974854","-2.6139000415802003","-2.9213414430618285","-4.712473773956299","-4.8019185066223145","-2.7774335145950317","-3.4685359477996824","-4.760619592666626","-4.775728225708008","-3.3135318994522094","-4.075761222839356","-4.800045347213745","-4.976925992965699","-3.467187833786011","-4.1193705081939695"
"171720","-4.080523109436035","-3.620712471008301","-2.0643244981765747","-0.8774513721466064","-4.521741676330566","-4.550270700454712","-2.6303387880325317","-2.965930938720703","-4.746102809906006","-4.819133281707764","-2.763815999031067","-3.478415060043335","-4.778361892700195","-4.795223379135132","-3.3255133867263793","-4.086190176010132","-4.824872970581055","-5.015002965927124","-3.518636178970337","-4.150346803665161"
"171730","-4.076928281784058","-3.64151508808136","-2.091739368438721","-0.9102042555809021","-4.528923034667969","-4.554613971710205","-2.685554027557373","-2.9856424570083617","-4.732647037506103","-4.80057053565979","-2.768630290031433","-3.477359652519226","-4.765173482894897","-4.789747714996338","-3.3300987482070923","-4.093562173843384","-4.826561784744262","-5.00945725440979","-3.519038438796997","-4.165133142471314"
"171740","-4.084365606307983","-3.6727774143218994","-2.1703124165534975","-0.7004110921174288","-4.4881350040435795","-4.4760932445526125","-2.512043595314026","-2.865409088134766","-4.7373366355896","-4.820090246200562","-2.7832901000976564","-3.5184879064559937","-4.689926815032959","-4.686782646179199","-3.1684473037719725","-3.996793746948242","-4.855327844619751","-5.0525978088378904","-3.5660465240478514","-4.195660066604614"
"171750","-4.017125344276428","-3.4355106353759766","-1.9110064268112184","-0.8679877877235412","-4.502626943588257","-4.515838718414306","-2.5626431465148927","-2.883791446685791","-4.749354505538941","-4.819417524337768","-2.813690710067749","-3.5251736879348754","-4.727584791183472","-4.725611686706543","-3.2351526737213137","-4.032516407966614","-4.827371311187744","-5.014650964736939","-3.527047348022461","-4.164737176895142"
"171760","-4.079220962524414","-3.5541041612625124","-2.028875195980072","-0.8429911136627197","-4.5349266052246096","-4.564912939071656","-2.688753867149353","-3.0001643657684327","-4.7372513771057125","-4.8272277355194095","-2.8267529010772705","-3.5422084808349608","-4.7523322105407715","-4.761588716506958","-3.238168549537659","-4.056392765045166","-4.834257030487061","-5.040991926193238","-3.5571757555007935","-4.183275175094605"
"171770","-4.095053863525391","-3.581564950942993","-2.0196243286132813","-0.7344212532043457","-4.572188186645508","-4.612641382217407","-2.7633709192276","-3.081043577194214","-4.74184284210205","-4.844426870346069","-2.8487494945526124","-3.550961208343506","-4.780460500717163","-4.797782707214355","-3.3205214977264403","-4.109136652946472","-4.821783494949341","-5.030161905288696","-3.558122229576111","-4.1760507106781"
"171780","-4.005000448226928","-3.453668785095215","-1.8746339321136474","-0.8974716007709503","-4.491272449493408","-4.491829061508179","-2.5516454458236693","-2.878530812263489","-4.747921466827393","-4.838131523132324","-2.8086632251739503","-3.563517141342163","-4.745088911056518","-4.75535101890564","-3.2815109729766845","-4.059614515304565","-4.806619501113891","-5.01564655303955","-3.511973810195923","-4.165072822570801"
