"Step","Aug10-1143_Flowavenet_musdb_time_rand_ampl - log_p/bass/train","Aug10-1143_Flowavenet_musdb_time_rand_ampl - log_p/drums/train","Aug10-1143_Flowavenet_musdb_time_rand_ampl - log_p/other/train","Aug10-1143_Flowavenet_musdb_time_rand_ampl - log_p/vocals/train","Jul31-2025_Flowavenet_musdb_time_rand_ampl - log_p/bass/train","Jul31-2025_Flowavenet_musdb_time_rand_ampl - log_p/drums/train","Jul31-2025_Flowavenet_musdb_time_rand_ampl - log_p/other/train","Jul31-2025_Flowavenet_musdb_time_rand_ampl - log_p/vocals/train"
"35580","undefined","undefined","undefined","undefined","-5.154447364807129","-4.930344295501709","-6.314886522293091","-5.022579669952393"
"35590","undefined","undefined","undefined","undefined","-5.137534952163696","-4.88582592010498","-5.991288518905639","-5.121866846084595"
"35600","undefined","undefined","undefined","undefined","-5.141017055511474","-4.9083515167236325","-6.0858885765075685","-5.085084056854248"
"35610","undefined","undefined","undefined","undefined","-5.19340147972107","-4.859224843978882","-5.860483312606812","-5.137015771865845"
"35620","undefined","undefined","undefined","undefined","-5.231120443344116","-4.8357901096344","-5.942704439163208","-5.017545509338379"
"35630","undefined","undefined","undefined","undefined","-5.213585615158081","-4.8951211929321286","-5.99291353225708","-4.986576080322266"
"35640","undefined","undefined","undefined","undefined","-5.2335296154022215","-5.0074341773986815","-5.8651501655578615","-4.974631881713867"
"35650","undefined","undefined","undefined","undefined","-5.254307222366333","-5.028989553451538","-6.036598968505859","-4.729618120193481"
"35660","undefined","undefined","undefined","undefined","-5.213447141647339","-5.0416467666625975","-6.0232994079589846","-4.728217506408692"
"35670","undefined","undefined","undefined","undefined","-5.255957889556885","-5.105293464660645","-6.062996864318848","-4.976261854171753"
"35680","undefined","undefined","undefined","undefined","-5.276806163787842","-5.067152595520019","-5.993254232406616","-5.044952774047852"
"35690","undefined","undefined","undefined","undefined","-5.259360313415527","-5.102829360961914","-5.835031938552857","-4.930120325088501"
"35700","undefined","undefined","undefined","undefined","-5.248504638671875","-5.050270318984985","-6.012756633758545","-5.057958555221558"
"35710","undefined","undefined","undefined","undefined","-5.054778814315796","-5.212126541137695","-5.97454137802124","-5.127916622161865"
"35720","undefined","undefined","undefined","undefined","-5.121409606933594","-5.2251814842224125","-5.998893690109253","-5.116964054107666"
"35730","undefined","undefined","undefined","undefined","-5.162246990203857","-5.285925674438476","-6.05421028137207","-4.839090085029602"
"35740","undefined","undefined","undefined","undefined","-5.146387577056885","-5.29380693435669","-5.993508815765381","-5.074762678146362"
"35750","undefined","undefined","undefined","undefined","-5.235063219070435","-5.338122940063476","-5.985817718505859","-5.057201528549195"
"35760","undefined","undefined","undefined","undefined","-5.231169366836548","-5.289871597290039","-6.08573808670044","-5.060682916641236"
"35770","undefined","undefined","undefined","undefined","-5.065235328674317","-5.321180438995361","-6.084823322296143","-4.75851674079895"
"35780","undefined","undefined","undefined","undefined","-4.870472145080567","-5.324015998840332","-6.053824329376221","-4.857073736190796"
"35790","undefined","undefined","undefined","undefined","-5.106640958786011","-5.362989664077759","-6.056703853607178","-4.810559892654419"
"35800","undefined","undefined","undefined","undefined","-5.297430181503296","-5.170525789260864","-6.095676517486572","-4.8942948341369625"
"35810","undefined","undefined","undefined","undefined","-5.306225967407227","-5.1573014736175535","-6.0479082584381105","-4.975800895690918"
"35820","undefined","undefined","undefined","undefined","-5.183623266220093","-5.193230390548706","-6.113211536407471","-5.075680685043335"
"35830","undefined","undefined","undefined","undefined","-5.004551839828491","-5.211343717575073","-6.171655368804932","-4.950239610671997"
"35840","undefined","undefined","undefined","undefined","-5.289882326126099","-5.267284536361695","-6.117216110229492","-4.879423189163208"
"35850","undefined","undefined","undefined","undefined","-5.251775646209717","-4.992009210586548","-6.099949979782105","-4.9631236553192135"
"35860","undefined","undefined","undefined","undefined","-5.281281042098999","-5.112480926513672","-6.137508487701416","-4.68561315536499"
"35870","undefined","undefined","undefined","undefined","-5.237476253509522","-5.234075307846069","-6.146198987960815","-4.785053157806397"
"35880","undefined","undefined","undefined","undefined","-5.1593146324157715","-5.109819602966309","-6.128214645385742","-4.891961574554443"
"35890","undefined","undefined","undefined","undefined","-5.291794300079346","-5.271281003952026","-6.19617223739624","-4.40056300163269"
"35900","undefined","undefined","undefined","undefined","-5.253216028213501","-5.215230131149292","-6.116662454605103","-4.8606585502624515"
"35910","undefined","undefined","undefined","undefined","-5.180247592926025","-5.176840114593506","-6.071549797058106","-5.082889461517334"
"35920","undefined","undefined","undefined","undefined","-5.246123170852661","-5.211709928512573","-6.144244384765625","-5.052714014053345"
"35930","undefined","undefined","undefined","undefined","-5.1256156921386715","-5.288113069534302","-6.152186155319214","-5.107709550857544"
"35940","undefined","undefined","undefined","undefined","-5.15596866607666","-5.2047971248626705","-6.2063802719116214","-5.088659811019897"
"35950","undefined","undefined","undefined","undefined","-5.236653900146484","-5.284636163711548","-6.15359091758728","-5.06185302734375"
"35960","undefined","undefined","undefined","undefined","-5.211999464035034","-5.16082878112793","-6.1859653949737545","-4.919199800491333"
"35970","undefined","undefined","undefined","undefined","-5.293934297561646","-5.2650126934051515","-6.170941162109375","-5.018785858154297"
"35980","undefined","undefined","undefined","undefined","-5.219600057601928","-5.245399427413941","-6.066371488571167","-5.097804164886474"
"35990","undefined","undefined","undefined","undefined","-5.168412208557129","-5.269655704498291","-6.15255823135376","-5.115577507019043"
"36000","undefined","undefined","undefined","undefined","-5.240080976486206","-5.239998197555542","-6.172893857955932","-5.081331396102906"
"36010","undefined","undefined","undefined","undefined","-5.249374771118164","-5.241341400146484","-6.166838216781616","-5.101567506790161"
"36020","undefined","undefined","undefined","undefined","-5.232297563552857","-5.299497985839844","-6.202527618408203","-4.2259811639785765"
"36030","undefined","undefined","undefined","undefined","-5.281997108459473","-5.2727210998535154","-6.118604230880737","-4.127650094032288"
"36040","undefined","undefined","undefined","undefined","-5.17722487449646","-5.258493804931641","-6.166793537139893","-4.863943672180175"
"36050","undefined","undefined","undefined","undefined","-5.1923281192779545","-5.287350749969482","-6.189124822616577","-4.8019946098327635"
"36060","undefined","undefined","undefined","undefined","-5.2131664752960205","-5.337227773666382","-6.170638942718506","-4.891282796859741"
"36070","undefined","undefined","undefined","undefined","-5.19344916343689","-5.261986017227173","-6.162820196151733","-4.900776290893555"
"36080","undefined","undefined","undefined","undefined","-5.250857830047607","-5.319810247421264","-6.129971170425415","-4.881013679504394"
"36090","undefined","undefined","undefined","undefined","-5.255987310409546","-5.314911842346191","-6.1791100025177","-4.970262432098389"
"36100","undefined","undefined","undefined","undefined","-5.2447868347167965","-5.327580499649048","-6.200157499313354","-5.055172777175903"
"36110","undefined","undefined","undefined","undefined","-5.268538236618042","-5.322775793075562","-6.147204828262329","-5.0036849021911625"
"36120","undefined","undefined","undefined","undefined","-5.197266006469727","-5.3597935199737545","-6.150321054458618","-4.991279220581054"
"36130","undefined","undefined","undefined","undefined","-5.283330011367798","-5.346640396118164","-6.165553855895996","-5.026183366775513"
"36140","undefined","undefined","undefined","undefined","-5.271070766448974","-5.233169889450073","-6.174018144607544","-5.002144765853882"
"36150","undefined","undefined","undefined","undefined","-5.2008385181427","-5.2464453220367435","-6.205092573165894","-5.121869373321533"
"36160","undefined","undefined","undefined","undefined","-5.240615510940552","-5.193802547454834","-6.183241176605224","-5.019448375701904"
"36170","undefined","undefined","undefined","undefined","-5.167404413223267","-5.199939870834351","-6.193146228790283","-4.979756498336792"
"36180","undefined","undefined","undefined","undefined","-5.239129734039307","-5.21161208152771","-6.162905550003051","-5.046338939666748"
"36190","undefined","undefined","undefined","undefined","-5.301095628738404","-5.329534912109375","-6.1888227462768555","-4.953801202774048"
"36200","undefined","undefined","undefined","undefined","-5.269703006744384","-5.251727294921875","-6.162200880050659","-4.979824161529541"
"36210","undefined","undefined","undefined","undefined","-5.313299179077148","-5.327736234664917","-6.148998880386353","-5.043724918365479"
"36220","undefined","undefined","undefined","undefined","-5.301146078109741","-5.240369892120361","-6.164327669143677","-5.139199590682983"
"36230","undefined","undefined","undefined","undefined","-5.323927736282348","-5.215718173980713","-6.18363389968872","-5.084752988815308"
"36240","undefined","undefined","undefined","undefined","-5.352536535263061","-5.199206113815308","-6.194438171386719","-5.104857444763184"
"36250","undefined","undefined","undefined","undefined","-5.288111925125122","-5.290209770202637","-6.190670156478882","-5.158282947540283"
"36260","undefined","undefined","undefined","undefined","-5.257707405090332","-5.235069417953492","-6.1831809997558596","-5.160060834884644"
"36270","undefined","undefined","undefined","undefined","-5.220836400985718","-5.254633998870849","-6.182475519180298","-5.256311416625977"
"36280","undefined","undefined","undefined","undefined","-5.228988838195801","-5.2991832256317135","-6.219009494781494","-5.1605979919433596"
"36290","undefined","undefined","undefined","undefined","-5.220969009399414","-5.291362714767456","-6.150194787979126","-4.952035665512085"
"36300","undefined","undefined","undefined","undefined","-5.377055931091308","-5.331900262832642","-6.174152660369873","-4.957696104049683"
"36310","undefined","undefined","undefined","undefined","-5.429079008102417","-5.335161828994751","-4.437713646888733","-4.982200860977173"
"36320","undefined","undefined","undefined","undefined","-5.481338024139404","-5.318782711029053","-5.228673315048217","-4.9714759349822994"
"36330","undefined","undefined","undefined","undefined","-5.316922903060913","-5.348878240585327","-5.9102541446685795","-5.068230152130127"
"36340","undefined","undefined","undefined","undefined","-5.4844389915466305","-5.375068616867066","-5.890981769561767","-5.048096799850464"
"36350","undefined","undefined","undefined","undefined","-5.467398357391358","-5.352127408981323","-5.9388401985168455","-5.073114395141602"
"36360","undefined","undefined","undefined","undefined","-5.431898927688598","-5.378835821151734","-5.974397134780884","-4.722579765319824"
"36370","undefined","undefined","undefined","undefined","-5.411092042922974","-5.402359962463379","-5.946383237838745","-5.059372234344482"
"36380","undefined","undefined","undefined","undefined","-5.3027105808258055","-5.353291463851929","-6.010456657409668","-5.018922615051269"
"36390","undefined","undefined","undefined","undefined","-5.611332893371582","-5.361580848693848","-6.08544921875","-5.089933395385742"
"36400","undefined","undefined","undefined","undefined","-5.454763555526734","-5.336583757400513","-5.885412120819092","-4.995240306854248"
"36410","undefined","undefined","undefined","undefined","-5.4315032958984375","-5.356672477722168","-5.992201709747315","-4.943222427368164"
"36420","undefined","undefined","undefined","undefined","-5.364687538146972","-5.336958932876587","-5.983763694763184","-4.910589075088501"
"36430","undefined","undefined","undefined","undefined","-5.2773766040802","-5.319705581665039","-5.981654262542724","-4.977477025985718"
"36440","undefined","undefined","undefined","undefined","-5.333573865890503","-5.31277289390564","-5.997167158126831","-5.116147041320801"
"36450","undefined","undefined","undefined","undefined","-5.282763481140137","-5.308950901031494","-6.007587528228759","-5.202367162704467"
"36460","undefined","undefined","undefined","undefined","-4.964039659500122","-5.3159534454345705","-6.010352849960327","-5.077830791473389"
"36470","undefined","undefined","undefined","undefined","-5.110208988189697","-5.3118541717529295","-5.989882326126098","-4.4412517070770265"
"36480","undefined","undefined","undefined","undefined","-5.254280519485474","-5.316932201385498","-5.933113145828247","-4.809701681137085"
"36490","undefined","undefined","undefined","undefined","-5.3352439403533936","-5.348865365982055","-5.993932676315308","-4.944408559799195"
"36500","undefined","undefined","undefined","undefined","-5.248999977111817","-5.351378583908081","-6.107172250747681","-4.9577210426330565"
"36510","undefined","undefined","undefined","undefined","-5.3286683559417725","-5.334214353561402","-6.114577579498291","-4.942150688171386"
"36520","undefined","undefined","undefined","undefined","-5.276572036743164","-5.352329444885254","-6.067818832397461","-4.977399015426636"
"36530","undefined","undefined","undefined","undefined","-5.2436079502105715","-5.362231588363647","-5.982277154922485","-5.077631855010987"
"36540","undefined","undefined","undefined","undefined","-5.36488790512085","-5.280424451828003","-5.8506158828735355","-5.0042211532592775"
"36550","undefined","undefined","undefined","undefined","-5.304675340652466","-5.2085896015167235","-5.932513904571533","-5.160431003570556"
"36560","undefined","undefined","undefined","undefined","-5.165268325805664","-5.13282995223999","-5.502078485488892","-5.010988569259643"
"36570","undefined","undefined","undefined","undefined","-5.225174808502198","-5.2413231372833256","-5.830647945404053","-4.645633721351624"
"36580","undefined","undefined","undefined","undefined","-5.267448091506958","-5.221464538574219","-5.919116020202637","-4.358512020111084"
"36590","undefined","undefined","undefined","undefined","-5.270739650726318","-5.237983846664429","-5.927032804489135","-4.817198801040649"
"36600","undefined","undefined","undefined","undefined","-5.312188339233399","-5.089667320251465","-5.902933406829834","-4.756990242004394"
"36610","undefined","undefined","undefined","undefined","-5.24933934211731","-5.243858766555786","-5.9457433223724365","-4.798669147491455"
"36620","undefined","undefined","undefined","undefined","-5.278524017333984","-5.296856689453125","-6.003150892257691","-4.794686603546142"
"36630","undefined","undefined","undefined","undefined","-5.258697128295898","-5.289441299438477","-6.014574861526489","-4.731940031051636"
"36640","undefined","undefined","undefined","undefined","-5.204459524154663","-5.3463959217071535","-6.031915855407715","-4.815484952926636"
"36650","undefined","undefined","undefined","undefined","-5.011281824111938","-5.351279020309448","-6.015955972671509","-4.845742416381836"
"36660","undefined","undefined","undefined","undefined","-5.32422399520874","-5.319573545455933","-6.160079050064087","-4.788511896133423"
"36670","undefined","undefined","undefined","undefined","-5.256685543060303","-5.411304378509522","-6.179260492324829","-4.848619651794434"
"36680","undefined","undefined","undefined","undefined","-5.295944404602051","-5.1429205417633055","-6.183142423629761","-4.90142035484314"
"36690","undefined","undefined","undefined","undefined","-5.27669038772583","-5.23229603767395","-6.2471014022827145","-4.90957932472229"
"36700","undefined","undefined","undefined","undefined","-5.296104001998901","-5.245096921920776","-6.254649114608765","-4.905253124237061"
"36710","undefined","undefined","undefined","undefined","-5.20819730758667","-5.185895490646362","-6.30355544090271","-5.021596813201905"
"36720","undefined","undefined","undefined","undefined","-5.275561809539795","-5.1827164649963375","-6.227011013031006","-5.124570369720459"
"36730","undefined","undefined","undefined","undefined","-5.173696708679199","-5.116651010513306","-6.268587923049926","-4.965659236907959"
"36740","undefined","undefined","undefined","undefined","-5.096267032623291","-5.200970220565796","-6.220900154113769","-5.070051193237305"
"36750","undefined","undefined","undefined","undefined","-5.189568042755127","-5.249830532073974","-6.245718717575073","-5.118611574172974"
"36760","undefined","undefined","undefined","undefined","-5.0457018375396725","-5.302370595932007","-6.204327630996704","-5.145128297805786"
"36770","undefined","undefined","undefined","undefined","-5.152625036239624","-5.258473253250122","-6.212060832977295","-5.152779817581177"
"36780","undefined","undefined","undefined","undefined","-5.2328612327575685","-5.326135921478271","-6.272749519348144","-4.959105634689331"
"36790","undefined","undefined","undefined","undefined","-5.260039567947388","-5.3534777641296385","-6.222626829147339","-4.541076946258545"
"36800","undefined","undefined","undefined","undefined","-5.276751899719239","-5.3446738719940186","-6.229250717163086","-4.806443405151367"
"36810","undefined","undefined","undefined","undefined","-5.2254702091217045","-5.289574384689331","-6.246857023239135","-4.875400352478027"
"36820","undefined","undefined","undefined","undefined","-5.3123715877532955","-5.4087714672088625","-6.250012636184692","-4.952992868423462"
"36830","undefined","undefined","undefined","undefined","-5.2868781089782715","-5.257245397567749","-6.251920890808106","-5.018917465209961"
"36840","undefined","undefined","undefined","undefined","-5.2491552352905275","-5.358998537063599","-6.259055185317993","-5.008435201644898"
"36850","undefined","undefined","undefined","undefined","-5.23914098739624","-5.202143335342408","-6.240126609802246","-5.1606651782989506"
"36860","undefined","undefined","undefined","undefined","-5.248965072631836","-5.280106830596924","-6.241321277618408","-5.221062278747558"
"36870","undefined","undefined","undefined","undefined","-5.2468232154846195","-5.330565500259399","-6.2643085479736325","-5.248237895965576"
"36880","undefined","undefined","undefined","undefined","-5.253910923004151","-5.366246271133423","-6.2577613353729244","-4.725858974456787"
"36890","undefined","undefined","undefined","undefined","-5.268289566040039","-5.304800271987915","-6.265965461730957","-4.907925415039062"
"36900","undefined","undefined","undefined","undefined","-5.246546125411987","-5.303987836837768","-6.265347146987915","-5.122551441192627"
"36910","undefined","undefined","undefined","undefined","-5.178517293930054","-5.2797064781188965","-6.30045804977417","-5.046975040435791"
"36920","undefined","undefined","undefined","undefined","-5.187889671325683","-5.355618333816528","-6.279880809783935","-4.969257736206055"
"36930","undefined","undefined","undefined","undefined","-5.266835403442383","-5.324146509170532","-6.260576629638672","-4.7528016567230225"
"36940","undefined","undefined","undefined","undefined","-5.30462965965271","-5.3931646823883055","-6.259976005554199","-4.998144960403442"
"36950","undefined","undefined","undefined","undefined","-5.292131471633911","-5.3608156681060795","-6.314238739013672","-4.964091968536377"
"36960","undefined","undefined","undefined","undefined","-5.24592170715332","-5.357465219497681","-6.281804895401001","-4.853464889526367"
"36970","undefined","undefined","undefined","undefined","-5.237179279327393","-5.390710687637329","-6.269186735153198","-4.9820293426513675"
"36980","undefined","undefined","undefined","undefined","-5.175141096115112","-5.3929667472839355","-6.298626041412353","-4.895213460922241"
"36990","undefined","undefined","undefined","undefined","-5.20637526512146","-5.3841564655303955","-6.321224880218506","-4.847172737121582"
"37000","undefined","undefined","undefined","undefined","-5.297865343093872","-5.331148242950439","-6.125925016403198","-4.731021404266357"
"37010","undefined","undefined","undefined","undefined","-5.222208690643311","-5.395406055450439","-6.334681129455566","-4.952654266357422"
"37020","undefined","undefined","undefined","undefined","-5.202059507369995","-5.315758466720581","-6.236007785797119","-4.959417200088501"
"37030","undefined","undefined","undefined","undefined","-5.164811801910401","-5.316122817993164","-6.22470440864563","-4.985830020904541"
"37040","undefined","undefined","undefined","undefined","-5.15306601524353","-5.2139159679412845","-6.263865423202515","-4.9617832660675045"
"37050","undefined","undefined","undefined","undefined","-5.266088581085205","-5.20321307182312","-6.276905202865601","-4.970769739151001"
"37060","undefined","undefined","undefined","undefined","-5.299676704406738","-5.3243762969970705","-6.29466290473938","-4.996962404251098"
"37070","undefined","undefined","undefined","undefined","-5.2572613716125485","-5.2075999736785885","-6.219896936416626","-5.003227996826172"
"37080","undefined","undefined","undefined","undefined","-5.1954817295074465","-5.370287609100342","-6.26419882774353","-4.974763250350952"
"37090","undefined","undefined","undefined","undefined","-5.1696961402893065","-5.331778049468994","-6.2672101020812985","-5.043198871612549"
"37100","undefined","undefined","undefined","undefined","-5.2793505668640135","-5.36995496749878","-6.270126533508301","-4.878241920471192"
"37110","undefined","undefined","undefined","undefined","-5.2669456005096436","-5.384262275695801","-6.279366493225098","-4.508728384971619"
"37120","undefined","undefined","undefined","undefined","-5.176935720443725","-5.409526395797729","-6.272988319396973","-4.873455667495728"
"37130","undefined","undefined","undefined","undefined","-5.199409675598145","-5.433377838134765","-6.2264214038848875","-4.895383834838867"
"37140","undefined","undefined","undefined","undefined","-5.211214876174926","-5.2323328971862795","-6.236846542358398","-4.835152530670166"
"37150","undefined","undefined","undefined","undefined","-5.352299070358276","-4.989094066619873","-6.253704690933228","-4.871324253082276"
"37160","undefined","undefined","undefined","undefined","-5.321783494949341","-5.223588275909424","-6.258606386184693","-4.849288606643677"
"37170","undefined","undefined","undefined","undefined","-5.281645011901856","-5.288649559020996","-6.2564716815948485","-4.8817713260650635"
"37180","undefined","undefined","undefined","undefined","-5.290742206573486","-5.273548269271851","-6.267682361602783","-4.880155801773071"
"37190","undefined","undefined","undefined","undefined","-5.292358922958374","-5.273768949508667","-6.28670220375061","-5.030226230621338"
"37200","undefined","undefined","undefined","undefined","-5.273907804489136","-5.321662044525146","-6.286548233032226","-5.077160930633545"
"37210","undefined","undefined","undefined","undefined","-5.2311968326568605","-5.284013271331787","-6.290296220779419","-5.1586097240447994"
"37220","undefined","undefined","undefined","undefined","-5.298592901229858","-5.278649425506591","-6.278497552871704","-5.084317445755005"
"37230","undefined","undefined","undefined","undefined","-5.25339708328247","-5.302146673202515","-6.282707691192627","-5.14989972114563"
"37240","undefined","undefined","undefined","undefined","-5.253392171859741","-5.288399362564087","-6.251252746582031","-5.182036352157593"
"37250","undefined","undefined","undefined","undefined","-5.273170471191406","-5.339699363708496","-6.290978956222534","-5.09245285987854"
"37260","undefined","undefined","undefined","undefined","-5.287136507034302","-5.315599822998047","-6.294875860214233","-4.83614559173584"
"37270","undefined","undefined","undefined","undefined","-5.2957347393035885","-5.332360887527466","-6.3007269382476805","-5.065925884246826"
"37280","undefined","undefined","undefined","undefined","-5.2420683860778805","-5.34210844039917","-6.248666143417358","-4.844281411170959"
"37290","undefined","undefined","undefined","undefined","-5.24631814956665","-5.345675945281982","-6.300106477737427","-4.765984296798706"
"37300","undefined","undefined","undefined","undefined","-5.220049571990967","-5.409653854370117","-6.195523262023926","-5.036410713195801"
"37310","undefined","undefined","undefined","undefined","-5.162990999221802","-5.34054045677185","-6.283206796646118","-5.139535427093506"
"37320","undefined","undefined","undefined","undefined","-5.249685525894165","-5.29840784072876","-6.180921220779419","-4.777045154571534"
"37330","undefined","undefined","undefined","undefined","-5.320798254013061","-5.323502874374389","-6.380552816390991","-5.028195381164551"
"37340","undefined","undefined","undefined","undefined","-5.268708419799805","-5.404712963104248","-6.286739015579224","-4.94980936050415"
"37350","undefined","undefined","undefined","undefined","-5.233886766433716","-5.435877084732056","-6.198867321014404","-5.014897871017456"
"37360","undefined","undefined","undefined","undefined","-5.270005702972412","-5.32049298286438","-6.188153696060181","-5.001867723464966"
"37370","undefined","undefined","undefined","undefined","-4.9833488941192625","-5.278823661804199","-6.22109432220459","-5.1068915843963625"
"37380","undefined","undefined","undefined","undefined","-5.30165114402771","-5.315050363540649","-6.267236852645874","-5.148840761184692"
"37390","undefined","undefined","undefined","undefined","-5.221100616455078","-5.350694274902343","-6.268794202804566","-5.129263687133789"
"37400","undefined","undefined","undefined","undefined","-5.314593315124512","-5.399320220947265","-6.274638748168945","-5.197320175170899"
"37410","undefined","undefined","undefined","undefined","-5.311333227157593","-5.35271635055542","-6.2667412757873535","-5.185594940185547"
"37420","undefined","undefined","undefined","undefined","-5.342579793930054","-5.399020338058472","-6.264421892166138","-5.155717182159424"
"37430","undefined","undefined","undefined","undefined","-5.291206359863281","-5.294867992401123","-6.263432502746582","-4.597361373901367"
"37440","undefined","undefined","undefined","undefined","-5.239176225662232","-5.218179082870483","-6.285852718353271","-4.8800938606262205"
"37450","undefined","undefined","undefined","undefined","-5.214204359054565","-5.34821720123291","-6.289976406097412","-5.016465520858764"
"37460","undefined","undefined","undefined","undefined","-5.276662302017212","-5.381686496734619","-6.274743366241455","-4.984017276763916"
"37470","undefined","undefined","undefined","undefined","-5.370532703399658","-5.341873645782471","-6.273930358886719","-5.07585825920105"
"37480","undefined","undefined","undefined","undefined","-5.333377742767334","-5.356466054916382","-6.277571296691894","-5.139791059494018"
"37490","undefined","undefined","undefined","undefined","-5.206337738037109","-5.283277797698974","-6.2844343185424805","-5.118122148513794"
"37500","undefined","undefined","undefined","undefined","-5.259690427780152","-5.3716654777526855","-6.289949893951416","-5.024389410018921"
"37510","undefined","undefined","undefined","undefined","-5.319392824172974","-5.351465272903442","-6.2717958927154545","-4.759789848327637"
"37520","undefined","undefined","undefined","undefined","-5.313516330718994","-5.357663869857788","-6.292084217071533","-5.001511669158935"
"37530","undefined","undefined","undefined","undefined","-5.198742198944092","-5.370246839523316","-6.2846033573150635","-4.9558022022247314"
"37540","undefined","undefined","undefined","undefined","-5.201719331741333","-5.355539083480835","-6.2921703338623045","-4.968664884567261"
"37550","undefined","undefined","undefined","undefined","-5.271475505828858","-5.410223197937012","-6.29473991394043","-5.156938171386718"
"37560","undefined","undefined","undefined","undefined","-5.247654390335083","-5.368756341934204","-6.288622283935547","-5.1590924739837645"
"37570","undefined","undefined","undefined","undefined","-5.288210248947143","-5.390178966522217","-6.293230819702148","-5.083279037475586"
"37580","undefined","undefined","undefined","undefined","-5.2866497993469235","-5.370640611648559","-6.2889220237731935","-5.117007064819336"
"37590","undefined","undefined","undefined","undefined","-5.284690284729004","-5.3034320831298825","-6.307452630996704","-5.27665228843689"
"37600","undefined","undefined","undefined","undefined","-5.269681215286255","-5.329061603546142","-6.29659252166748","-5.187236642837524"
"37610","undefined","undefined","undefined","undefined","-5.233144521713257","-5.282763910293579","-6.3109290599823","-4.674756956100464"
"37620","undefined","undefined","undefined","undefined","-5.340570402145386","-5.276309871673584","-6.292231035232544","-4.999353647232056"
"37630","undefined","undefined","undefined","undefined","-5.281611347198487","-5.316966438293457","-6.28012866973877","-4.9845562934875485"
"37640","undefined","undefined","undefined","undefined","-5.270698022842407","-5.340870761871338","-6.297500133514404","-4.529931974411011"
"37650","undefined","undefined","undefined","undefined","-5.1913622379302975","-5.400998306274414","-6.286077547073364","-4.769047737121582"
"37660","undefined","undefined","undefined","undefined","-5.276305770874023","-5.339225625991821","-6.303426504135132","-4.794917345046997"
"37670","undefined","undefined","undefined","undefined","-5.28123984336853","-5.310397958755493","-6.309783029556274","-5.004051399230957"
"37680","undefined","undefined","undefined","undefined","-5.261846828460693","-5.412864732742309","-6.305479860305786","-5.061702108383178"
"37690","undefined","undefined","undefined","undefined","-5.381479263305664","-5.3718026638031","-6.269456815719605","-5.046867227554321"
"37700","undefined","undefined","undefined","undefined","-5.233656978607177","-5.37076358795166","-6.298404884338379","-5.0812170028686525"
"37710","undefined","undefined","undefined","undefined","-5.178594875335693","-5.364702415466309","-6.257907867431641","-5.1143989086151125"
"37720","undefined","undefined","undefined","undefined","-5.2753472328186035","-5.364300012588501","-6.315978288650513","-5.128239870071411"
"37730","undefined","undefined","undefined","undefined","-5.2194160461425785","-5.309723949432373","-6.303703260421753","-4.9865459442138675"
"37740","undefined","undefined","undefined","undefined","-5.0285004615783695","-5.3786821365356445","-6.30781044960022","-4.83390851020813"
"37750","undefined","undefined","undefined","undefined","-5.259815502166748","-5.342967414855957","-6.330777406692505","-4.830966520309448"
"37760","undefined","undefined","undefined","undefined","-5.2657811641693115","-5.290855026245117","-6.2967658042907715","-4.872665977478027"
"37770","undefined","undefined","undefined","undefined","-5.008316230773926","-5.390595197677612","-6.303808259963989","-5.085597658157349"
"37780","undefined","undefined","undefined","undefined","-5.1893082618713375","-5.367157077789306","-6.2756829261779785","-5.0581502437591555"
"37790","undefined","undefined","undefined","undefined","-5.2763958930969235","-5.419528579711914","-6.301948404312133","-4.950900030136109"
"37800","undefined","undefined","undefined","undefined","-5.331424045562744","-5.301756858825684","-6.28946704864502","-4.944031000137329"
"37810","undefined","undefined","undefined","undefined","-5.2434961795806885","-5.4596349716186525","-6.312729930877685","-4.972001934051514"
"37820","undefined","undefined","undefined","undefined","-5.271550130844116","-5.3997125148773195","-6.314618825912476","-4.823241949081421"
"37830","undefined","undefined","undefined","undefined","-5.305340051651001","-5.335121488571167","-6.287645578384399","-4.757385158538819"
"37840","undefined","undefined","undefined","undefined","-5.30455265045166","-5.388483142852783","-6.308720588684082","-4.870527124404907"
"37850","undefined","undefined","undefined","undefined","-5.321034240722656","-5.368246269226074","-6.3166184425354","-5.005004739761352"
"37860","undefined","undefined","undefined","undefined","-5.241571283340454","-5.338837194442749","-6.338816404342651","-5.0518059730529785"
"37870","undefined","undefined","undefined","undefined","-5.293673086166382","-5.4183777332305905","-6.33458571434021","-5.031523609161377"
"37880","undefined","undefined","undefined","undefined","-5.29208197593689","-5.414347696304321","-6.3715394020080565","-5.0741331577301025"
"37890","undefined","undefined","undefined","undefined","-5.310243797302246","-5.326498222351074","-6.3158353805542","-5.04770941734314"
"37900","undefined","undefined","undefined","undefined","-5.421589970588684","-5.408299684524536","-6.283058404922485","-4.85096001625061"
"37910","undefined","undefined","undefined","undefined","-5.263397836685181","-5.4097319602966305","-6.256547689437866","-4.918335819244385"
"37920","undefined","undefined","undefined","undefined","-5.277768659591675","-5.43238091468811","-6.295556497573853","-4.967229700088501"
"37930","undefined","undefined","undefined","undefined","-5.272003221511841","-5.335360145568847","-6.3120063781738285","-4.975044250488281"
"37940","undefined","undefined","undefined","undefined","-5.212518692016602","-5.4399025440216064","-6.318311786651611","-4.50681209564209"
"37950","undefined","undefined","undefined","undefined","-5.347063827514648","-5.450636672973633","-6.321007251739502","-3.8520893335342405"
